ev_time_on_ice,ev_time_on_ice_per_game,games_played,last_name,ot_time_on_ice,ot_time_on_ice_per_ot_game,player_id,position_code,pp_time_on_ice,pp_time_on_ice_per_game,season_id,sh_time_on_ice,sh_time_on_ice_per_game,shifts,shifts_per_game,shoots_catches,skater_full_name,team_abbrevs,time_on_ice,time_on_ice_per_game,time_on_ice_per_shift
86031,1075.3875,80,MacKinnon,2308,128.22222,8477492,C,20604,257.55,20252026,222,2.775,1866,23.325,R,Nathan MacKinnon,COL,106857,1335.7125,57.26527
71284,891.05,80,Mayfield,0,0,8476429,D,87,1.0875,20252026,7690,96.125,1751,21.8875,R,Scott Mayfield,NYI,79061,988.2625,45.15191
66535,831.6875,80,Coronato,977,61.0625,8482679,R,13321,166.5125,20252026,72,0.9,1638,20.475,R,Matt Coronato,CGY,79928,999.1,48.79609
90925,1136.5625,80,Dobson,878,36.58333,8480865,D,7281,91.0125,20252026,9716,121.45,2093,26.1625,R,Noah Dobson,MTL,107922,1349.025,51.5633
71108,888.85,80,Dvorak,1632,60.44444,8477989,C,8032,100.4,20252026,9465,118.3125,1877,23.4625,L,Christian Dvorak,PHI,88605,1107.5625,47.20564
64851,810.6375,80,Domi,1058,46,8477503,C,6547,81.8375,20252026,34,0.425,1522,19.025,L,Max Domi,TOR,71432,892.9,46.93298
63024,797.77215,79,Holmstrom,983,51.73684,8481601,R,6675,84.49367,20252026,9595,121.45569,1721,21.78481,L,Simon Holmstrom,NYI,79294,1003.72151,46.07437
75389,954.29113,79,Byfield,2596,78.66666,8482124,R,10391,131.53164,20252026,9135,115.63291,1892,23.94936,L,Quinton Byfield,LAK,94915,1201.45569,50.16649
89025,1126.89873,79,Weegar,1165,72.8125,8477346,D,9323,118.01265,20252026,8123,102.82278,2432,30.78481,R,MacKenzie Weegar,"CGY,UTA",106471,1347.73417,43.77919
62832,795.34177,79,Iafallo,41,2.15789,8480113,L,5734,72.58227,20252026,5332,67.49367,1526,19.31645,L,Alex Iafallo,WPG,73898,935.41772,48.42595
55779,706.06329,79,Carcone,0,0,8479619,L,4534,57.3924,20252026,5,0.06329,1419,17.96202,L,Michael Carcone,UTA,60318,763.51898,42.50739
65269,826.18987,79,Copp,590,29.5,8477429,C,6414,81.18987,20252026,6874,87.01265,1747,22.11392,L,Andrew Copp,DET,78557,994.3924,44.9668
67018,848.32911,79,Batherson,895,52.64705,8480208,R,15182,192.17721,20252026,47,0.59493,1807,22.87341,R,Drake Batherson,OTT,82247,1041.10126,45.51577
55170,698.35443,79,McCarron,72,3.78947,8477446,C,390,4.9367,20252026,10949,138.59493,1490,18.86075,R,Michael McCarron,"NSH,MIN",66509,841.88607,44.63691
77617,982.49367,79,Spurgeon,972,36,8474716,D,7054,89.29113,20252026,8194,103.72151,1882,23.82278,R,Jared Spurgeon,MIN,92865,1175.50632,49.34378
70993,898.64556,79,Knies,1024,48.7619,8482720,L,12753,161.43037,20252026,5329,67.45569,1720,21.77215,L,Matthew Knies,TOR,89075,1127.53164,51.78779
70576,893.36708,79,Tuch,1464,86.11764,8477949,R,7926,100.32911,20252026,11529,145.9367,1974,24.98734,R,Alex Tuch,BUF,90031,1139.63291,45.6084
49722,629.3924,79,Cotter,312,19.5,8481032,L,809,10.2405,20252026,82,1.03797,1118,14.15189,L,Paul Cotter,NJD,50613,640.67088,45.27101
65775,832.59493,79,Guenther,762,47.625,8482699,R,15410,195.06329,20252026,1274,16.12658,1691,21.40506,R,Dylan Guenther,UTA,82459,1043.78481,48.76345
52772,668,79,Karlsson,0,0,8481024,C,6423,81.30379,20252026,122,1.5443,1371,17.35443,R,Linus Karlsson,VAN,59317,750.8481,43.26549
69966,885.64556,79,Aho,2187,109.35,8478427,C,14969,189.48101,20252026,8028,101.62025,1772,22.43037,L,Sebastian Aho,CAR,92963,1176.74683,52.46218
76552,969.01265,79,Perbix,30,1.57894,8480246,D,349,4.41772,20252026,13690,173.29113,1894,23.97468,R,Nick Perbix,NSH,90591,1146.72151,47.83051
72094,912.58227,79,Bertuzzi,528,25.14285,8477479,L,15342,194.20253,20252026,5,0.06329,1590,20.12658,L,Tyler Bertuzzi,CHI,87441,1106.8481,54.99433
89652,1134.83544,79,Moser,1225,76.5625,8482655,D,382,4.83544,20252026,12216,154.63291,1966,24.88607,L,J.J. Moser,TBL,102250,1294.30379,52.00915
48368,612.25316,79,Klapka,7,0.4375,8483609,R,2033,25.73417,20252026,6,0.07594,1179,14.92405,R,Adam Klapka,CGY,50407,638.06329,42.75402
74693,945.48101,79,Manson,152,8.94117,8476312,D,302,3.82278,20252026,9303,117.75949,1850,23.41772,R,Josh Manson,COL,84298,1067.06329,45.56648
84968,1075.5443,79,Roy,218,16.76923,8478911,D,587,7.43037,20252026,12136,153.62025,1765,22.34177,R,Matt Roy,WSH,97691,1236.59493,55.349
56962,721.03797,79,Toffoli,110,5.5,8475726,C,13946,176.53164,20252026,62,0.78481,1452,18.37974,R,Tyler Toffoli,SJS,70970,898.35443,48.87741
66398,840.48101,79,Svechnikov,1158,57.9,8480830,R,14101,178.49367,20252026,10,0.12658,1591,20.13924,L,Andrei Svechnikov,CAR,80509,1019.10126,50.60276
84856,1087.89743,78,Kaprizov,3095,119.03846,8478864,L,18639,238.96153,20252026,152,1.94871,1628,20.87179,L,Kirill Kaprizov,MIN,103647,1328.80769,63.66523
53687,688.29487,78,Robertson,248,11.27272,8481582,L,5166,66.23076,20252026,398,5.10256,1289,16.52564,L,Nick Robertson,TOR,59251,759.6282,45.96664
86940,1114.61538,78,Faulk,529,40.6923,8475753,D,9082,116.43589,20252026,6987,89.57692,2111,27.0641,R,Justin Faulk,"STL,DET",103009,1320.6282,48.7963
53694,688.38461,78,Olofsson,689,43.0625,8478109,L,9758,125.10256,20252026,14,0.17948,1394,17.87179,L,Victor Olofsson,"COL,CGY",63466,813.66666,45.52797
69134,886.33333,78,McMann,715,34.04761,8482259,C,4551,58.34615,20252026,874,11.20512,1569,20.11538,L,Bobby McMann,"TOR,SEA",74559,955.88461,47.52007
52465,672.6282,78,Dewar,172,7.47826,8480980,C,138,1.76923,20252026,12563,161.0641,1455,18.65384,L,Connor Dewar,PIT,65166,835.46153,44.78762
81749,1048.0641,78,Panarin,1816,78.95652,8478550,L,15780,202.30769,20252026,13,0.16666,1773,22.73076,R,Artemi Panarin,"NYR,LAK",97542,1250.53846,55.01522
56284,721.58974,78,Bolduc,0,0,8482737,R,7471,95.78205,20252026,40,0.51282,1272,16.30769,L,Zachary Bolduc,MTL,63795,817.88461,50.1533
63636,815.84615,78,Sourdif,492,35.14285,8482088,C,4720,60.51282,20252026,622,7.97435,1476,18.92307,R,Justin Sourdif,WSH,68978,884.33333,46.73306
89409,1146.26923,78,Drysdale,2168,80.29629,8482142,D,10814,138.64102,20252026,649,8.32051,2053,26.32051,R,Jamie Drysdale,PHI,100872,1293.23076,49.13395
71186,912.64102,78,Eklund,1477,77.73684,8482667,L,13612,174.51282,20252026,1973,25.29487,1580,20.25641,L,William Eklund,SJS,86771,1112.44871,54.91835
86464,1108.51282,78,Ekman-Larsson,1175,55.95238,8475171,D,8585,110.0641,20252026,1340,17.17948,2204,28.25641,L,Oliver Ekman-Larsson,TOR,96389,1235.75641,43.73366
93335,1196.60256,78,Matheson,1733,72.20833,8476875,D,1317,16.88461,20252026,18433,236.32051,2020,25.89743,L,Mike Matheson,MTL,113085,1449.80769,55.98267
63161,809.75641,78,Sharangovich,481,34.35714,8481068,C,7387,94.70512,20252026,4538,58.17948,1604,20.5641,L,Yegor Sharangovich,CGY,75086,962.64102,46.81172
60920,781.02564,78,Zacha,1379,68.95,8478401,C,13764,176.46153,20252026,4156,53.28205,1564,20.05128,L,Pavel Zacha,BOS,78840,1010.76923,50.4092
62831,805.52564,78,Couturier,1245,46.11111,8476461,C,4036,51.74358,20252026,11062,141.82051,1730,22.17948,L,Sean Couturier,PHI,77929,999.08974,45.04566
84936,1088.92307,78,Rielly,1814,78.86956,8476853,D,10694,137.10256,20252026,3290,42.17948,2237,28.67948,L,Morgan Rielly,TOR,98920,1268.20512,44.21993
72448,928.82051,78,Korczak,309,12.875,8481527,D,202,2.58974,20252026,2081,26.67948,1620,20.76923,R,Kaedan Korczak,VGK,74731,958.08974,46.13024
70937,909.44871,78,Crevier,27,1.28571,8481806,D,295,3.78205,20252026,8971,115.01282,1781,22.83333,R,Louis Crevier,CHI,80203,1028.24358,45.03256
92930,1191.41025,78,Samuelsson,643,42.86666,8480807,D,242,3.10256,20252026,13666,175.20512,2059,26.39743,L,Mattias Samuelsson,BUF,106838,1369.71794,51.88829
63184,810.05128,78,Monahan,1447,62.91304,8477497,C,9065,116.21794,20252026,7895,101.21794,1690,21.66666,L,Sean Monahan,CBJ,80144,1027.48717,47.42248
71387,915.21794,78,Oleksiak,0,0,8476467,D,73,0.93589,20252026,7758,99.46153,1573,20.16666,L,Jamieson Oleksiak,SEA,79218,1015.61538,50.36109
78402,1018.20779,77,Pastrnak,1846,87.90476,8477956,R,16842,218.72727,20252026,185,2.40259,1626,21.11688,R,David Pastrnak,BOS,95429,1239.33766,58.68942
58188,755.68831,77,Kindel,1323,60.13636,8485414,C,8432,109.50649,20252026,2972,38.5974,1427,18.53246,R,Ben Kindel,PIT,69592,903.7922,48.76804
50761,659.23376,77,Gallagher,0,0,8475848,R,6290,81.68831,20252026,9,0.11688,1238,16.07792,R,Brendan Gallagher,MTL,57060,741.03896,46.09046
68164,885.24675,77,Mikheyev,864,43.2,8481624,R,246,3.1948,20252026,12130,157.53246,1662,21.58441,L,Ilya Mikheyev,CHI,80540,1045.97402,48.45968
68743,892.76623,77,Verhaeghe,593,53.90909,8477409,C,12385,160.84415,20252026,243,3.15584,1616,20.98701,L,Carter Verhaeghe,FLA,81371,1056.76623,50.35334
62939,817.38961,77,Greig,169,10.5625,8482092,C,4600,59.74025,20252026,9586,124.4935,1906,24.75324,L,Ridly Greig,OTT,77125,1001.62337,40.46432
75626,982.15584,77,Meier,696,46.4,8478414,R,9241,120.01298,20252026,678,8.80519,1632,21.1948,L,Timo Meier,NJD,85545,1110.97402,52.41727
